"","probability_of_goal","is_goal","matchId","lastName","eventSec","angle","x","y","is_through","is_counter","preceding_pass","rank"
"2562",0.09783194,0,2499911,"Lacazette",2074.237,22.42362,88,63,0,0,"Ground defending duel",2879
"2927",0.09783194,0,2499937,"Alli",2594.318,22.42362,88,63,0,0,"High pass",2880
"3659",0.09783194,0,2499992,"Lemina",1745.667,22.42362,88,63,0,0,"Air duel",2881
"4757",0.09783194,0,2500078,"De Bruyne",800.1751,22.42362,88,63,0,0,"Simple pass",2882
"2064",0.09782626,0,2499874,"Simpson",1515.738,22.42214,98,60,1,0,"Smart pass",2883
"62",0.09779588,0,2499723,"Ram\u00edrez Castillo",725.763,22.4142,83,45,0,0,"Ground defending duel",2884
"3504",0.09779588,1,2499980,"Sigur\u00f0sson",43.15,22.4142,83,45,0,0,"Ground attacking duel",2885
"3652",0.09779588,0,2499992,"Lennon",615.4754,22.4142,83,45,0,0,"Air duel",2886
"4671",0.09779588,1,2500071,"Gueye",1918.54,22.4142,83,45,0,0,"Simple pass",2887
"4746",0.09779588,0,2500077,"Deeney",2775.267,22.4142,83,45,0,0,"Head pass",2888
"139",0.09772196,0,2499728,"Hegazy",1989.653,22.39487,84,58,0,0,"Ground defending duel",2889
"1469",0.09772196,0,2499829,"Mouni\u00e9",2231.971,22.39487,84,58,0,0,"Ground attacking duel",2890
"5002",0.09772196,0,2500098,"Niasse",2096.944,22.39487,84,42,0,0,"Simple pass",2891
"674",0.09770744,0,2499766,"Clucas",1944.475,15.77989,78,63,0,0,"Air duel",2892
"3742",0.09770744,0,2499998,"Williams",2148.133,15.77989,78,37,0,0,"Air duel",2893
"2265",0.09769022,0,2499889,"Oxlade-Chamberlain",832.3344,15.77538,93,32,0,0,"Ground attacking duel",2894
"4044",0.09769022,0,2500022,"Vardy",729.1896,15.77538,93,32,0,0,"Ground defending duel",2895
"2954",0.09768737,0,2499939,"Xhaka",1612.184,15.77464,77,39,0,0,"Simple pass",2896
"4720",0.09768737,0,2500075,"Surman",2426.997,15.77464,77,39,0,0,"Simple pass",2897
"2314",0.0975444,0,2499893,"Narsingh",1372.715,15.7372,81,67,0,0,"Ground defending duel",2898
"3977",0.0975444,0,2500015,"Sims",1858.719,15.7372,81,67,0,0,"Ground defending duel",2899
"4994",0.0975444,0,2500097,"Dannemann Eriksen",1519.223,15.7372,81,67,0,0,"Ground defending duel",2900
"467",0.09749605,0,2499751,"Barnes",1691.869,15.72453,80,66,0,0,"Ground defending duel",2901
"1038",0.09749605,0,2499795,"Tadi\u0107",834.5531,15.72453,80,66,0,0,"Ground defending duel",2902
"2721",0.09744665,0,2499922,"Bardsley",249.6307,15.71158,75,46,0,0,"Simple pass",2903
"3432",0.09744665,0,2499974,"Iheanacho",647.9954,15.71158,75,46,0,0,"High pass",2904
"60",0.09741423,1,2499722,"Mouni\u00e9",1963.954,22.31426,85,60,0,0,"Simple pass",2905
"577",0.09741423,0,2499760,"Rodr\u00edguez Ledesma",1250.143,22.31426,85,60,0,0,"High pass",2906
"1470",0.09741423,1,2499829,"Wilson",2289.312,22.31426,85,40,0,0,"Simple pass",2907
"2234",0.09732687,0,2499887,"Solanke",2292.603,22.29134,90,36,0,0,"Ground attacking duel",2908
"2503",0.09732687,0,2499907,"Zaha",1419.587,22.29134,90,36,0,0,"Simple pass",2909
"3261",0.09732687,0,2499962,"Alonso Mendoza",2317.672,22.29134,90,36,0,0,"Air duel",2910
"4015",0.09732687,0,2500019,"Gosling",772.0221,22.29134,90,36,0,0,"Air duel",2911
"4558",0.09732687,0,2500060,"Hern\u00e1ndez Balc\u00e1zar",1732.517,22.29134,90,36,0,0,"High pass",2912
"1256",0.09732687,0,2499812,"Cork",1682.707,22.29134,90,64,0,0,"Simple pass",2913
"1604",0.09732687,0,2499839,"Berg Gu\u00f0munds\u00adson",882.4429,22.29134,90,64,0,0,"Ground defending duel",2914
"2383",0.09732687,0,2499897,"Gray",1762.594,22.29134,90,64,0,0,"Simple pass",2915
"1298",0.0973164,0,2499816,"Alli",2178.458,22.28859,93,36,1,0,"Smart pass",2916
"2400",0.0973164,0,2499899,"Barbosa de Oliveira",1411.014,22.28859,93,64,0,0,"Air duel",2917
"4024",0.0973164,0,2500020,"Wood",1819.51,22.28859,93,36,0,0,"Cross",2918
"4409",0.0973164,0,2500048,"Rodriguez",2888.983,22.28859,93,64,0,0,"Head pass",2919
"4869",0.0973164,0,2500088,"Kane",1741.038,22.28859,93,64,1,0,"Smart pass",2920
"696",0.09723623,0,2499767,"Sterling",2369.615,15.65635,82,32,0,0,"Ground attacking duel",2921
"456",0.09715692,0,2499750,"Barry",2495.658,15.6355,76,41,0,0,"Simple pass",2922
"1016",0.09715692,0,2499793,"Salah Ghaly",1814.649,15.6355,76,59,0,0,"Simple pass",2923
"3100",0.09715692,0,2499950,"March",827.9867,15.6355,76,59,0,0,"Ground attacking duel",2924
"5000",0.09715692,0,2500098,"Naval da Costa Eduardo ",1523.727,15.6355,76,41,0,0,"Simple pass",2925
"2758",0.09714364,0,2499925,"Sanmart\u00edn Mato",1046.619,15.63201,79,35,0,0,"Head pass",2926
"4098",0.09714364,0,2500026,"Bertrand",389.2987,15.63201,79,35,0,0,"Simple pass",2927
"489",0.09710214,0,2499753,"Moses",2742.644,15.6211,75,55,0,0,"Simple pass",2928
"3995",0.09710214,0,2500017,"Brunt",2343.512,15.6211,75,45,0,0,"Ground attacking duel",2929
"4960",0.09710214,0,2500096,"Shaqiri",665.4582,15.6211,75,45,0,0,"Simple pass",2930
"183",0.09702428,0,2499732,"Mahrez",50.94254,15.60061,88,70,0,0,"Ground defending duel",2931
"337",0.09702428,0,2499743,"Salah Ghaly",1482.045,15.60061,88,70,0,0,"Ground attacking duel",2932
"676",0.09702428,0,2499766,"Vertonghen",2356.168,15.60061,88,30,0,0,"Simple pass",2933
"4347",0.09702428,0,2500042,"Rodr\u00edguez Ledesma",2932.081,15.60061,88,30,0,0,"Head pass",2934
"1012",0.09669367,0,2499793,"Salah Ghaly",2420.092,15.51344,86,70,0,0,"Simple pass",2935
"3746",0.09669367,0,2499999,"\u00d6zil",198.3488,15.51344,86,70,0,0,"Ground defending duel",2936
"863",0.09669367,0,2499781,"Sterling",527.6543,15.51344,86,30,0,0,"Air duel",2937
"1087",0.09669367,0,2499799,"Cleverley",1853.464,15.51344,86,30,0,0,"Air duel",2938
"2345",0.09662377,0,2499895,"San\u00e9",815.7244,15.49497,89,30,0,0,"Ground attacking duel",2939
"3326",0.09662377,0,2499966,"Abdelkader Diaz",2789.798,15.49497,89,30,0,0,"Ground attacking duel",2940
"72",0.09662377,0,2499724,"Mkhitaryan",665.8168,15.49497,89,70,0,0,"Head pass",2941
"4993",0.09662377,0,2500097,"Mahrez",1428.293,15.49497,89,70,0,0,"Simple pass",2942
"1769",0.09657897,0,2499852,"Morgan",2034.252,22.09432,83,44,0,0,"Air duel",2943
"740",0.09657897,1,2499772,"King",193.6025,22.09432,83,56,0,0,"Ground defending duel",2944
"1483",0.09657897,0,2499830,"S\u00e1nchez S\u00e1nchez",1509.614,22.09432,83,56,0,0,"Simple pass",2945
"4037",0.09657897,0,2500021,"van La Parra",2103.905,22.09432,83,56,0,0,"Ground defending duel",2946
"4471",0.09657897,0,2500054,"Lacazette",245.3712,22.09432,83,56,0,0,"Ground attacking duel",2947
"442",0.09654054,0,2499750,"March",795.4793,15.47297,78,36,0,0,"Simple pass",2948
"3028",0.09654054,0,2499945,"Diam\u00e9",499.6352,15.47297,78,36,0,0,"Ground defending duel",2949
"3169",0.09654054,0,2499955,"Gabbiadini",12.12594,15.47297,78,36,0,0,"Head pass",2950
"1450",0.09652439,0,2499828,"Man\u00e9",1356.185,15.4687,83,31,0,0,"Ground attacking duel",2951
"2103",0.09652439,0,2499877,"Demb\u00e9l\u00e9",753.9937,15.4687,83,31,0,0,"Ground attacking duel",2952
"2333",0.09652439,0,2499894,"Townsend",2259.193,15.4687,83,31,0,0,"Simple pass",2953
"84",0.09620723,0,2499724,"Lukaku Menama",1761.647,15.3847,75,43,0,0,"Simple pass",2954
"4156",0.09620723,0,2500029,"Wilshere",1213.191,15.3847,75,43,0,0,"Simple pass",2955
"4886",0.09620723,0,2500089,"Ibe",2267.378,15.3847,75,57,0,0,"Ground attacking duel",2956
"4724",0.09612401,0,2500075,"Fraser",2910.884,15.36262,85,30,0,0,"Simple pass",2957
"1363",0.09612401,0,2499822,"\u00d6zil",575.0226,15.36262,85,70,0,0,"Simple pass",2958
"1917",0.09605273,0,2499862,"Hazard",1810.014,15.34369,92,31,0,0,"Simple pass",2959
"979",0.09595361,0,2499790,"Berg Gu\u00f0munds\u00adson",1023.327,15.31735,80,67,0,0,"Ground defending duel",2960
"1334",0.09595361,0,2499819,"Hazard",1081.306,15.31735,80,67,0,0,"Ground defending duel",2961
"3165",0.09595361,0,2499954,"Jim\u00e9nez Silva",1817.597,15.31735,80,67,0,0,"Air duel",2962
"2067",0.09591942,0,2499874,"Murphy",2125.428,21.91944,82,50,0,0,"Simple pass",2963
"2361",0.09582541,0,2499896,"Shaqiri",2749.439,15.28324,81,68,0,0,"Simple pass",2964
"2416",0.09582541,0,2499900,"Gro\u00df",375.2464,15.28324,81,68,0,0,"Ground attacking duel",2965
"2793",0.09582541,0,2499928,"Iwobi",1744.808,15.28324,81,68,0,0,"Ground attacking duel",2966
"4208",0.09582541,0,2500033,"Jim\u00e9nez Silva",1986.828,15.28324,81,32,0,0,"Simple pass",2967
"1782",0.09581924,1,2499853,"Martial",1863.631,21.89278,82,51,0,0,"Simple pass",2968
"4492",0.09581924,0,2500055,"Borges da Silva",599.1415,21.89278,82,51,0,0,"Simple pass",2969
"4623",0.09581924,0,2500066,"Ireland",2559.545,21.89278,82,49,0,0,"Ground attacking duel",2970
"2575",0.0957823,0,2499912,"Quaner",383.7117,15.27176,74,50,0,0,"Ground attacking duel",2971
"2825",0.0957823,0,2499930,"Knockaert",462.4269,15.27176,74,50,0,0,"Simple pass",2972
"3850",0.0957823,1,2500006,"Ki",476.6509,15.27176,74,50,0,0,"Ground attacking duel",2973
"653",0.09577899,0,2499765,"Shaqiri",912.4898,15.27088,79,34,0,0,"Simple pass",2974
"2556",0.09577899,0,2499911,"Xhaka",516.6996,15.27088,79,34,0,0,"Simple pass",2975
"4007",0.09577899,0,2500018,"Barnes",1015.022,15.27088,79,34,0,0,"Simple pass",2976
"141",0.09574779,0,2499728,"Surman",2680.68,15.26257,74,49,0,0,"Simple pass",2977
"2182",0.09574779,0,2499883,"Townsend",1397.8,15.26257,74,51,0,0,"Simple pass",2978
"839",0.0957378,0,2499779,"Surman",2398.321,15.25991,77,63,0,0,"Simple pass",2979
"1805",0.0957378,0,2499855,"Zappacosta",913.6625,15.25991,77,63,0,0,"High pass",2980
"1383",0.09573233,0,2499823,"Clark",1341.996,21.86963,89,36,0,0,"Air duel",2981
"3033",0.09573233,0,2499945,"P\u00e9rez Guti\u00e9rrez",1527.925,21.86963,89,36,0,0,"High pass",2982
"4645",0.09573233,1,2500068,"Rond\u00f3n Gim\u00e9nez",2568.374,21.86963,89,36,0,0,"Air duel",2983
"1602",0.09573233,0,2499838,"Morata Mart\u00edn",1460.027,21.86963,89,64,1,0,"Smart pass",2984
"2090",0.09573233,0,2499876,"Rodriguez",799.7409,21.86963,89,64,0,0,"Cross",2985
"2367",0.09573233,0,2499896,"Sakho",1668.184,21.86963,89,64,0,0,"Simple pass",2986
"3711",0.09573233,1,2499996,"Borges da Silva",1865.567,21.86963,89,64,1,0,"Smart pass",2987
"1139",0.0957209,0,2499803,"Townsend",1185.86,15.25541,90,70,0,0,"Ground attacking duel",2988
"1453",0.0957209,1,2499828,"Salah Ghaly",1801.9,15.25541,90,30,0,0,"Simple pass",2989
"1697",0.0957209,0,2499846,"Daniels",2835.658,15.25541,90,30,0,0,"Ground attacking duel",2990
"3266",0.09566484,0,2499962,"Alonso Mendoza",1480.718,15.24047,75,42,0,0,"Simple pass",2991
"3650",0.09566484,0,2499991,"Clucas",2787.826,15.24047,75,42,0,0,"Simple pass",2992
"4274",0.09566484,0,2500038,"Barnes",1359.938,15.24047,75,42,0,0,"Simple pass",2993
"1646",0.09564455,0,2499843,"Knockaert",844.846,15.23506,74,52,0,0,"Simple pass",2994
"316",0.09562103,0,2499741,"Townsend",1720.047,15.22878,76,39,0,0,"Ground attacking duel",2995
"3654",0.09562103,0,2499992,"Redmond",1464.066,15.22878,76,39,0,0,"Ground attacking duel",2996
"3909",0.09562103,0,2500010,"Xhaka",54.91581,15.22878,76,39,0,0,"Simple pass",2997
"81",0.09552066,0,2499724,"Mkhitaryan",1070.422,21.81318,82,52,0,0,"Ground attacking duel",2998
"2224",0.09552066,0,2499886,"Austin",2548.409,21.81318,82,52,0,0,"Cross",2999
"2295",0.09552066,0,2499891,"Wood",173.5993,21.81318,82,48,0,0,"Ground defending duel",3000
"2916",0.09552066,0,2499936,"Hayden",2861.88,21.81318,82,52,0,0,"Simple pass",3001
"3238",0.09552066,0,2499960,"Fer",2373.013,21.81318,82,52,0,0,"Ground defending duel",3002
"4033",0.09552066,0,2500021,"Townsend",2394.993,21.81318,82,52,0,0,"Ground attacking duel",3003
"4526",0.09552066,0,2500058,"Diouf",1967.536,21.81318,82,48,0,0,"Simple pass",3004
"34",0.09547353,0,2499721,"Moreira Marinho",2425.197,15.18942,74,47,0,0,"Ground attacking duel",3005
"3287",0.09547353,0,2499964,"Barnes",2766.002,15.18942,74,47,0,0,"Launch",3006
"3314",0.0954024,0,2499966,"De Bruyne",1635.14,21.7816,86,62,1,0,"Smart pass",3007
"4553",0.0954024,0,2500060,"Ramsey",2980.839,21.7816,86,62,0,0,"Simple pass",3008
"4762",0.0954024,0,2500078,"Sterling",2161.846,21.7816,86,38,1,0,"Smart pass",3009
"2030",0.09535,0,2499871,"Smith",1376.943,15.15641,82,69,0,0,"Ground attacking duel",3010
"2564",0.09534864,0,2499911,"Schlupp",2490.139,15.15604,78,35,0,0,"Ground attacking duel",3011
"651",0.09523622,1,2499765,"Shaqiri",687.5071,15.12597,74,54,0,0,"Ground defending duel",3012
"2894",0.09523622,0,2499935,"Townsend",1799.786,15.12597,74,54,0,0,"Simple pass",3013
"2401",0.09519938,0,2499899,"Man\u00e9",1757.876,21.72729,83,43,0,0,"Ground defending duel",3014
"3528",0.09519938,0,2499982,"Rosa",377.8239,21.72729,83,57,0,0,"Ground attacking duel",3015
"1349",0.09510055,0,2499820,"Sigur\u00f0sson",477.9401,21.70081,87,63,0,0,"Simple pass",3016
"2699",0.09510055,0,2499920,"Berahino",290.6537,21.70081,87,37,0,0,"Ground loose ball duel",3017
"2736",0.09510055,0,2499923,"Okazaki",2169.291,21.70081,87,37,0,0,"Ground attacking duel",3018
"2925",0.09510055,0,2499937,"Dier",2280.548,21.70081,87,37,0,0,"Cross",3019
"3265",0.09510055,0,2499962,"Stanislas",1267.941,21.70081,87,37,0,0,"Ground defending duel",3020
"3727",0.09510055,0,2499997,"Janmaat",1995.451,21.70081,87,63,1,0,"Smart pass",3021
"4102",0.09510055,0,2500026,"Austin",1840.949,21.70081,87,63,1,0,"Smart pass",3022
"4271",0.09510055,0,2500038,"Rodriguez",2695.353,21.70081,87,37,0,0,"Ground defending duel",3023
"4659",0.09510055,0,2500070,"Zaha",1719.629,21.70081,87,37,0,0,"Simple pass",3024
"1317",0.09506522,0,2499818,"Delph",511.0973,15.08016,75,41,0,0,"Simple pass",3025
"1702",0.09506522,0,2499847,"Kane",1588.182,15.08016,75,41,0,0,"Ground defending duel",3026
"3768",0.09506522,0,2500000,"Berg Gu\u00f0munds\u00adson",547.0516,15.08016,75,59,0,0,"Simple pass",3027
"1096",0.09486864,0,2499799,"Batshuayi Tunga",2198.153,21.63859,85,61,0,0,"Ground attacking duel",3028
"1921",0.09486864,0,2499863,"Martina",1512.124,21.63859,85,39,0,0,"Ground loose ball duel",3029
"2282",0.09478206,0,2499890,"Ritchie",600.8539,15.00414,76,38,0,0,"Simple pass",3030
"2294",0.09478206,0,2499891,"Bong Songo",2557.995,15.00414,76,38,0,0,"Head pass",3031
"2484",0.09478206,0,2499906,"Rond\u00f3n Gim\u00e9nez",815.5237,15.00414,76,62,0,0,"Simple pass",3032
"4232",0.09478206,0,2500035,"Atsu Twasam",1418.338,15.00414,76,62,0,0,"Ground defending duel",3033
"3584",0.09470916,0,2499986,"Carroll",1046.218,14.98454,77,64,0,0,"Ground defending duel",3034
"3225",0.09457157,0,2499959,"Can",1387.75,14.9475,74,56,0,0,"Ground attacking duel",3035
"1315",0.09457157,0,2499818,"Delph",197.3229,14.9475,74,44,0,0,"Simple pass",3036
"769",0.09444525,0,2499774,"Ag\u00fcero del Castillo",2210.872,21.52464,94,64,0,0,"Air duel",3037
"999",0.09444525,0,2499791,"F\u00e0bregas i Soler",2724.574,21.52464,94,64,0,0,"Simple pass",3038
"2163",0.09444525,1,2499881,"Ag\u00fcero del Castillo",2365.158,21.52464,94,64,0,0,"Ground attacking duel",3039
"3363",0.09444525,0,2499969,"Wilson",1353.926,21.52464,94,64,0,0,"Simple pass",3040
"3567",0.09444525,0,2499985,"Pr\u00f6pper",2717.98,21.52464,94,64,0,0,"Air duel",3041
"305",0.0944228,0,2499741,"Puncheon",1951.609,14.9074,80,32,0,0,"Air duel",3042
"1616",0.0944228,0,2499840,"Shaqiri",1949.021,14.9074,80,32,0,0,"Simple pass",3043
"3258",0.0944228,0,2499962,"Ibe",1456.54,14.9074,80,32,0,0,"Ground attacking duel",3044
"2193",0.09441333,0,2499884,"Fraser",538.175,14.90485,75,40,0,0,"Simple pass",3045
"1376",0.09440996,0,2499823,"Sanmart\u00edn Mato",1686.28,14.90394,79,67,0,0,"Simple pass",3046
"1514",0.09435476,0,2499832,"Bony",536.4885,21.50023,82,54,0,0,"Simple pass",3047
"2548",0.09435476,0,2499910,"Hazard",229.1916,21.50023,82,46,0,0,"Simple pass",3048
"3447",0.09435476,0,2499976,"Lingard",209.0308,21.50023,82,54,0,0,"Ground loose ball duel",3049
"4512",0.09435476,0,2500057,"Sterling",465.9369,21.50023,82,46,0,0,"Ground defending duel",3050
"263",0.09421505,1,2499737,"Alonso Mendoza",2532.316,14.85131,91,30,1,0,"Smart pass",3051
"1347",0.09421505,0,2499820,"de Andrade",2390.041,14.85131,91,30,0,0,"Ground defending duel",3052
"3219",0.09421505,1,2499958,"Fraser",1559.082,14.85131,91,30,1,0,"Smart pass",3053
"3813",0.09421505,0,2500003,"Salah Ghaly",909.1256,14.85131,91,30,0,0,"High pass",3054
"4160",0.09421505,0,2500029,"Ramsey",2224.325,14.85131,91,30,0,0,"Ground defending duel",3055
"591",0.09420982,0,2499761,"Townsend",2711.311,14.8499,87,29,1,0,"Smart pass",3056
"1131",0.09420982,0,2499802,"Ag\u00fcero del Castillo",2765.976,14.8499,87,29,0,0,"Head pass",3057
"1850",0.09420982,0,2499858,"Oxlade-Chamberlain",1538.402,14.8499,87,71,0,0,"Air duel",3058
"4880",0.09420982,0,2500089,"Daniels",1494.384,14.8499,87,29,0,0,"Simple pass",3059
"606",0.09414988,0,2499762,"Slimani",2870.014,14.83369,74,43,0,0,"Ground defending duel",3060
"1354",0.09414988,0,2499821,"van La Parra",671.882,14.83369,74,57,0,0,"Ground attacking duel",3061
"2539",0.09414988,0,2499910,"Hazard",323.4958,14.83369,74,43,0,0,"Ground defending duel",3062
"3490",0.09414988,0,2499979,"Rond\u00f3n Gim\u00e9nez",2807.482,14.83369,74,43,0,0,"Ground attacking duel",3063
"4515",0.09414988,0,2500057,"Lamela",1851.757,14.83369,74,57,0,0,"High pass",3064
"4161",0.09413989,0,2500029,"\u00d6zil",2388.302,14.83099,78,34,0,0,"Air duel",3065
"1645",0.09410919,0,2499843,"Gro\u00df",661.5194,14.82269,86,71,0,0,"Simple pass",3066
"4842",0.09410919,0,2500085,"De Bruyne",2075.462,14.82269,86,71,0,0,"Simple pass",3067
"2776",0.09409358,0,2499926,"Ayew Pel\u00e9",2418.73,14.81846,97,36,0,0,"Ground defending duel",3068
"2649",0.09399564,0,2499916,"Boufal",2026.242,14.79195,88,29,0,0,"Ground defending duel",3069
"293",0.0939043,0,2499740,"Sigur\u00f0sson",1971.428,14.7672,76,37,0,0,"Ground defending duel",3070
"733",0.0939043,0,2499771,"Ince",1192.384,14.7672,76,37,0,0,"Simple pass",3071
"3294",0.0939043,0,2499964,"Dummett",2060.733,14.7672,76,37,0,0,"Simple pass",3072
"1721",0.09378733,0,2499848,"Vardy",2467.685,21.34666,88,36,0,0,"Ground attacking duel",3073
"2167",0.09378733,0,2499882,"S\u00e1nchez S\u00e1nchez",500.8285,21.34666,88,36,0,0,"Ground attacking duel",3074
"2235",0.09378733,0,2499887,"Oxlade-Chamberlain",2444.95,21.34666,88,36,0,0,"Ground attacking duel",3075
"2714",0.09378733,0,2499921,"Benteke Liolo",3149.669,21.34666,88,36,0,0,"Air duel",3076
"2720",0.09378733,0,2499922,"Barnes",1808.838,21.34666,88,64,0,0,"Air duel",3077
"3378",0.09378733,0,2499970,"Calvert-Lewin",2148.46,21.34666,88,36,0,0,"Simple pass",3078
"3533",0.09378733,1,2499982,"Ag\u00fcero del Castillo",1915.377,21.34666,88,64,0,0,"Simple pass",3079
"4136",0.09378733,0,2500028,"S\u00e1nchez S\u00e1nchez",1343.733,21.34666,88,64,1,0,"Smart pass",3080
"1388",0.09371434,0,2499823,"Ritchie",2710.483,14.71566,75,39,0,0,"Simple pass",3081
"1243",0.09370252,0,2499810,"Giroud",2600.993,14.71245,73,50,0,0,"Simple pass",3082
"176",0.09369088,1,2499731,"Mooy",248.3756,21.32047,84,40,0,0,"Simple pass",3083
"2388",0.09368164,1,2499898,"Lingard",2092.865,21.31796,83,58,0,0,"Simple pass",3084
"168",0.0936731,0,2499730,"Phillips",736.6807,14.70446,74,58,0,0,"Ground defending duel",3085
"4150",0.0936731,0,2500029,"Shaqiri",982.5406,14.70446,74,58,0,0,"Air duel",3086
"537",0.09367222,0,2499756,"Pogba",1860.055,14.70422,73,51,0,0,"Ground attacking duel",3087
"1745",0.09367222,0,2499850,"Xhaka",2055.471,14.70422,73,51,0,0,"Simple pass",3088
"1008",0.09365443,0,2499793,"Wijnaldum",830.0145,14.69939,77,65,0,0,"Ground attacking duel",3089
"1355",0.09365443,0,2499821,"Ince",2122.976,14.69939,77,65,0,0,"Ground attacking duel",3090
"763",0.09365443,0,2499773,"Sturridge",2168.506,14.69939,77,35,0,0,"Simple pass",3091
"778",0.09365443,0,2499775,"Mkhitaryan",271.1689,14.69939,77,35,0,0,"Ground loose ball duel",3092
"2317",0.09365443,0,2499893,"Olsson",2442.249,14.69939,77,35,0,0,"Simple pass",3093
"2063",0.09358158,1,2499874,"Mahrez",1176.794,14.67959,73,52,0,0,"Ground defending duel",3094
"4205",0.09356023,0,2500033,"Jim\u00e9nez Silva",961.8497,14.67378,94,32,0,0,"Simple pass",3095
"2344",0.09351744,0,2499895,"Rose",779.2598,14.66214,82,30,0,0,"Ground defending duel",3096
"331",0.09350915,0,2499742,"Mouni\u00e9",2204.571,21.27107,82,55,0,0,"Simple pass",3097
"2118",0.09350915,0,2499878,"Arnautovi\u0107",2679.609,21.27107,82,45,0,0,"Ground attacking duel",3098
"3144",0.09350915,0,2499953,"Carrillo D\u00edaz",87.26048,21.27107,82,55,0,0,"Air duel",3099
"4002",0.09350915,0,2500018,"Lanzini",887.557,21.27107,82,45,0,0,"Ground defending duel",3100
"2180",0.09343134,0,2499883,"Townsend",1211.651,14.63871,73,47,0,0,"Simple pass",3101
"4914",0.09343134,0,2500091,"Xhaka",2192.373,14.63871,73,47,0,0,"Air duel",3102
"197",0.09339246,0,2499733,"Robertson",840.9435,14.62812,89,29,0,0,"Simple pass",3103
"1133",0.09339246,1,2499802,"San\u00e9",1770.35,14.62812,89,29,1,0,"Smart pass",3104
"4052",0.09339246,0,2500022,"Iheanacho",2432.802,14.62812,89,29,0,0,"Simple pass",3105
"4919",0.09339246,0,2500092,"Alexander-Arnold",1318.532,14.62812,89,71,0,0,"Ground attacking duel",3106
"3458",0.09321876,0,2499977,"Janmaat",999.1157,14.58076,84,71,0,0,"Ground attacking duel",3107
"410",0.09319725,0,2499747,"Gray",2083.189,14.5749,95,33,0,0,"Simple pass",3108
"2194",0.09319725,0,2499884,"Lukaku Menama",853.0676,14.5749,95,33,0,0,"Head pass",3109
"2566",0.09319725,0,2499911,"Schlupp",430.7947,14.5749,95,33,0,0,"Simple pass",3110
"1372",0.09314501,0,2499823,"Atsu Twasam",795.9875,14.56063,74,59,0,0,"Air duel",3111
"4617",0.09314501,0,2500066,"Shaqiri",991.0824,14.56063,74,59,0,0,"Simple pass",3112
"3487",0.09304439,0,2499979,"Krychowiak",1847.467,14.53315,79,68,0,0,"Ground attacking duel",3113
"4183",0.09304439,0,2500031,"Son",895.3087,14.53315,79,68,0,0,"Simple pass",3114
"787",0.0930415,0,2499775,"Romeu Vidal",1948.257,14.53236,93,31,0,0,"Simple pass",3115
"845",0.09299408,0,2499780,"March",1355.249,14.51939,76,64,0,0,"Simple pass",3116
"3539",0.09299408,0,2499983,"Ritchie",1719.453,14.51939,76,64,0,0,"Simple pass",3117
